symbol,open_time,probability,side_no_veto,risk_veto,side_with_veto,realized_6h_return,net_return_no_veto,net_return_with_veto
ETHUSDT,2025-09-23 11:00:00+00:00,0.496363690318,0,0,0,-0.0102765214404,0,0
ETHUSDT,2025-09-23 12:00:00+00:00,0.50086080697,0,0,0,-0.0092068478165,0,0
ETHUSDT,2025-09-23 13:00:00+00:00,0.515573900932,0,0,0,-0.00816454215043,0,0
ETHUSDT,2025-09-23 14:00:00+00:00,0.513133708583,0,0,0,0.000251524116372,0,0
ETHUSDT,2025-09-23 15:00:00+00:00,0.494188753775,0,0,0,0.00063381814442,0,0
ETHUSDT,2025-09-23 16:00:00+00:00,0.484463589398,0,0,0,-0.00252592712736,0,0
ETHUSDT,2025-09-23 17:00:00+00:00,0.512632331142,0,0,0,0.00367799469752,0,0
ETHUSDT,2025-09-23 18:00:00+00:00,0.50190065106,0,0,0,0.00415908937833,0,0
ETHUSDT,2025-09-23 19:00:00+00:00,0.491652193331,0,0,0,0.00873494918658,0,0
ETHUSDT,2025-09-23 20:00:00+00:00,0.507214023213,0,0,0,-0.00141776032187,0,0
ETHUSDT,2025-09-23 21:00:00+00:00,0.51295819711,0,0,0,-0.00864075952635,0,0
ETHUSDT,2025-09-23 22:00:00+00:00,0.509062919129,0,0,0,-0.00973713094193,0,0
ETHUSDT,2025-09-23 23:00:00+00:00,0.526665763381,0,0,0,0.00197634153487,0,0
ETHUSDT,2025-09-24 00:00:00+00:00,0.514458453042,0,0,0,0.00161937500749,0,0
ETHUSDT,2025-09-24 01:00:00+00:00,0.484768719154,0,0,0,-0.00349188846006,0,0
ETHUSDT,2025-09-24 02:00:00+00:00,0.485055642499,0,0,0,0.00132384259703,0,0
ETHUSDT,2025-09-24 03:00:00+00:00,0.53519220635,0,0,0,0.00855694139375,0,0
ETHUSDT,2025-09-24 04:00:00+00:00,0.531755676437,0,0,0,0.00898771132109,0,0
ETHUSDT,2025-09-24 05:00:00+00:00,0.510944113581,0,0,0,0.00229838777325,0,0
ETHUSDT,2025-09-24 06:00:00+00:00,0.521392364289,0,0,0,-0.000246340174256,0,0
ETHUSDT,2025-09-24 07:00:00+00:00,0.525737882365,0,0,0,-0.00593761077632,0,0
ETHUSDT,2025-09-24 08:00:00+00:00,0.528421297925,0,0,0,0.00440457942135,0,0
ETHUSDT,2025-09-24 09:00:00+00:00,0.510351979495,0,0,0,-0.00402103753287,0,0
ETHUSDT,2025-09-24 10:00:00+00:00,0.514234245131,0,0,0,-0.00116311629009,0,0
ETHUSDT,2025-09-24 11:00:00+00:00,0.510657042841,0,0,0,0.000425625526054,0,0
ETHUSDT,2025-09-24 12:00:00+00:00,0.514958889372,0,0,0,-0.00169609921104,0,0
ETHUSDT,2025-09-24 13:00:00+00:00,0.529925149221,0,0,0,0.00270101607358,0,0
ETHUSDT,2025-09-24 14:00:00+00:00,0.490850206492,0,0,0,-0.00665301090474,0,0
ETHUSDT,2025-09-24 15:00:00+00:00,0.512120145285,0,0,0,-0.00495417864807,0,0
ETHUSDT,2025-09-24 16:00:00+00:00,0.514662592186,0,0,0,-0.00454047733715,0,0
ETHUSDT,2025-09-24 17:00:00+00:00,0.478868697587,0,0,0,-0.00742137643229,0,0
ETHUSDT,2025-09-24 18:00:00+00:00,0.492039872902,0,0,0,-0.0105101974796,0,0
ETHUSDT,2025-09-24 19:00:00+00:00,0.49750090993,0,0,0,-0.0142568785294,0,0
ETHUSDT,2025-09-24 20:00:00+00:00,0.509989470195,0,0,0,-0.0152363714055,0,0
ETHUSDT,2025-09-24 21:00:00+00:00,0.52934851502,0,0,0,-0.0199636235569,0,0
ETHUSDT,2025-09-24 22:00:00+00:00,0.521720323196,0,0,0,-0.0365231958639,0,0
ETHUSDT,2025-09-24 23:00:00+00:00,0.511025411199,0,0,0,-0.0306105986067,0,0
ETHUSDT,2025-09-25 00:00:00+00:00,0.533891113779,0,0,0,-0.0318412876008,0,0
ETHUSDT,2025-09-25 01:00:00+00:00,0.561630138283,1,0,1,-0.0226684900918,-0.0236684900918,-0.0236684900918
ETHUSDT,2025-09-25 02:00:00+00:00,0.549209989159,0,0,0,-0.0211641501431,0,0
ETHUSDT,2025-09-25 03:00:00+00:00,0.557753802082,1,0,1,-0.00925720811858,-0.0102572081186,-0.0102572081186
ETHUSDT,2025-09-25 04:00:00+00:00,0.579114636444,1,0,1,0.00271554480774,0.00171554480774,0.00171554480774
ETHUSDT,2025-09-25 05:00:00+00:00,0.584747958888,1,0,1,-0.00575801912219,-0.00675801912219,-0.00675801912219
ETHUSDT,2025-09-25 06:00:00+00:00,0.603779318892,1,0,1,-0.00481270714777,-0.00581270714777,-0.00581270714777
ETHUSDT,2025-09-25 07:00:00+00:00,0.592871453363,1,0,1,-0.00963039823605,-0.010630398236,-0.010630398236
ETHUSDT,2025-09-25 08:00:00+00:00,0.589100535643,1,0,1,-0.000306320665438,-0.00130632066544,-0.00130632066544
ETHUSDT,2025-09-25 09:00:00+00:00,0.58760917154,1,0,1,-0.0054432483597,-0.0064432483597,-0.0064432483597
ETHUSDT,2025-09-25 10:00:00+00:00,0.591301852632,1,0,1,-0.0182198691996,-0.0192198691996,-0.0192198691996
ETHUSDT,2025-09-25 11:00:00+00:00,0.599564023681,1,0,1,-0.0409093293958,-0.0419093293958,-0.0419093293958
ETHUSDT,2025-09-25 12:00:00+00:00,0.610343766148,1,0,1,-0.0134598128445,-0.0144598128445,-0.0144598128445
ETHUSDT,2025-09-25 13:00:00+00:00,0.601341153572,1,0,1,-0.0148542904419,-0.0158542904419,-0.0158542904419
ETHUSDT,2025-09-25 14:00:00+00:00,0.599170025876,1,0,1,-0.0318521637101,-0.0328521637101,-0.0328521637101
ETHUSDT,2025-09-25 15:00:00+00:00,0.592382355498,1,0,1,-0.0245749713983,-0.0255749713983,-0.0255749713983
ETHUSDT,2025-09-25 16:00:00+00:00,0.61658035032,1,0,1,-0.0119981119722,-0.0129981119722,-0.0129981119722
ETHUSDT,2025-09-25 17:00:00+00:00,0.636293618631,1,0,1,0.00927119884755,0.00827119884755,0.00827119884755
ETHUSDT,2025-09-25 18:00:00+00:00,0.582334796986,1,0,1,0.00167135461253,0.000671354612531,0.000671354612531
ETHUSDT,2025-09-25 19:00:00+00:00,0.583112119406,1,0,1,0.00947440810514,0.00847440810514,0.00847440810514
ETHUSDT,2025-09-25 20:00:00+00:00,0.592565263593,1,0,1,0.0186475088194,0.0176475088194,0.0176475088194
ETHUSDT,2025-09-25 21:00:00+00:00,0.579416744624,1,0,1,0.0154780684682,0.0144780684682,0.0144780684682
ETHUSDT,2025-09-25 22:00:00+00:00,0.586351383285,1,0,1,0.0134948399061,0.0124948399061,0.0124948399061
ETHUSDT,2025-09-25 23:00:00+00:00,0.591988235658,1,0,1,0.0120897386923,0.0110897386923,0.0110897386923
ETHUSDT,2025-09-26 00:00:00+00:00,0.562276643317,1,0,1,-0.0026402002279,-0.0036402002279,-0.0036402002279
ETHUSDT,2025-09-26 01:00:00+00:00,0.54904019963,0,0,0,-0.00266926671141,0,0
ETHUSDT,2025-09-26 02:00:00+00:00,0.545858857689,0,0,0,-0.00627718640591,0,0
ETHUSDT,2025-09-26 03:00:00+00:00,0.532692920691,0,0,0,-0.0126597601202,0,0
ETHUSDT,2025-09-26 04:00:00+00:00,0.521316591688,0,0,0,-0.0145569556094,0,0
ETHUSDT,2025-09-26 05:00:00+00:00,0.536617069858,0,0,0,-0.00387636437825,0,0
ETHUSDT,2025-09-26 06:00:00+00:00,0.527956012396,0,0,0,0.00410339850146,0,0
ETHUSDT,2025-09-26 07:00:00+00:00,0.526005793086,0,0,0,0.00838727206706,0,0
ETHUSDT,2025-09-26 08:00:00+00:00,0.529381331062,0,0,0,-0.000765138169718,0,0
ETHUSDT,2025-09-26 09:00:00+00:00,0.538616148951,0,0,0,0.00788736999121,0,0
ETHUSDT,2025-09-26 10:00:00+00:00,0.543446576831,0,0,0,0.0263267531452,0,0
ETHUSDT,2025-09-26 11:00:00+00:00,0.53394072643,0,0,0,0.0355120327701,0,0
ETHUSDT,2025-09-26 12:00:00+00:00,0.516093492886,0,0,0,0.0271459884233,0,0
ETHUSDT,2025-09-26 13:00:00+00:00,0.502828133772,0,0,0,0.0133286663276,0,0
ETHUSDT,2025-09-26 14:00:00+00:00,0.529050473978,0,0,0,0.0200741811077,0,0
ETHUSDT,2025-09-26 15:00:00+00:00,0.520857640934,0,0,0,0.0195995945261,0,0
ETHUSDT,2025-09-26 16:00:00+00:00,0.486893094066,0,0,0,0.00887789696828,0,0
ETHUSDT,2025-09-26 17:00:00+00:00,0.424280636282,-1,0,-1,-0.00308303932791,0.00208303932791,0.00208303932791
ETHUSDT,2025-09-26 18:00:00+00:00,0.449559911115,-1,0,-1,-0.00418386245676,0.00318386245676,0.00318386245676
ETHUSDT,2025-09-26 19:00:00+00:00,0.452753619977,0,0,0,-0.00143635672342,0,0
ETHUSDT,2025-09-26 20:00:00+00:00,0.44662916272,-1,0,-1,0.000725716551574,-0.00172571655157,-0.00172571655157
ETHUSDT,2025-09-26 21:00:00+00:00,0.448943726328,-1,0,-1,-0.000976800369842,-2.3199630158e-05,-2.3199630158e-05
ETHUSDT,2025-09-26 22:00:00+00:00,0.441778436853,-1,0,-1,-0.00105060801144,5.06080114449e-05,5.06080114449e-05
ETHUSDT,2025-09-26 23:00:00+00:00,0.428740560736,-1,0,-1,-0.00304545364363,0.00204545364363,0.00204545364363
ETHUSDT,2025-09-27 00:00:00+00:00,0.453533892811,0,0,0,-0.0020336760868,0,0
ETHUSDT,2025-09-27 01:00:00+00:00,0.466927142223,0,0,0,-0.00257821112961,0,0
ETHUSDT,2025-09-27 02:00:00+00:00,0.475063337245,0,0,0,-0.00669617268998,0,0
ETHUSDT,2025-09-27 03:00:00+00:00,0.475036779333,0,0,0,-0.00601332036294,0,0
ETHUSDT,2025-09-27 04:00:00+00:00,0.462790737176,0,0,0,-0.00323718737646,0,0
ETHUSDT,2025-09-27 05:00:00+00:00,0.448941654703,-1,0,-1,-0.00442790475527,0.00342790475527,0.00342790475527
ETHUSDT,2025-09-27 06:00:00+00:00,0.449446172743,-1,0,-1,0.00246827569047,-0.00346827569047,-0.00346827569047
ETHUSDT,2025-09-27 07:00:00+00:00,0.464794058443,0,0,0,0.00299156921403,0,0
ETHUSDT,2025-09-27 08:00:00+00:00,0.475145335183,0,0,0,0.00729075459059,0,0
ETHUSDT,2025-09-27 09:00:00+00:00,0.459211435144,0,0,0,0.0059270531933,0,0
ETHUSDT,2025-09-27 10:00:00+00:00,0.434484842572,-1,0,-1,-0.000389125440572,-0.000610874559428,-0.000610874559428
ETHUSDT,2025-09-27 11:00:00+00:00,0.44817098645,-1,0,-1,-0.000119935234973,-0.000880064765027,-0.000880064765027
ETHUSDT,2025-09-27 12:00:00+00:00,0.450429812121,0,0,0,-0.00815106777995,0,0
ETHUSDT,2025-09-27 13:00:00+00:00,0.473849090012,0,0,0,-0.00434585762901,0,0
ETHUSDT,2025-09-27 14:00:00+00:00,0.446913078184,-1,0,-1,-0.00208720949058,0.00108720949058,0.00108720949058
ETHUSDT,2025-09-27 15:00:00+00:00,0.453916139951,0,0,0,-0.00104256865028,0,0
ETHUSDT,2025-09-27 16:00:00+00:00,0.490304050702,0,0,0,0.00381291750573,0,0
ETHUSDT,2025-09-27 17:00:00+00:00,0.549312278694,0,0,0,0.00417324723616,0,0
ETHUSDT,2025-09-27 18:00:00+00:00,0.554609726173,1,0,1,0.00509249064083,0.00409249064083,0.00409249064083
ETHUSDT,2025-09-27 19:00:00+00:00,0.527529089787,0,0,0,-0.00138165373709,0,0
ETHUSDT,2025-09-27 20:00:00+00:00,0.506852885766,0,0,0,-0.00133032159838,0,0
ETHUSDT,2025-09-27 21:00:00+00:00,0.51335011195,0,0,0,-0.00298650220563,0,0
ETHUSDT,2025-09-27 22:00:00+00:00,0.507203262512,0,0,0,-0.00439007534722,0,0
ETHUSDT,2025-09-27 23:00:00+00:00,0.519539203743,0,0,0,-0.00189130943315,0,0
ETHUSDT,2025-09-28 00:00:00+00:00,0.515895383274,0,0,0,-0.00257442554707,0,0
ETHUSDT,2025-09-28 01:00:00+00:00,0.527224185519,0,0,0,0.0043533520811,0,0
ETHUSDT,2025-09-28 02:00:00+00:00,0.516062423308,0,0,0,0.000199939018599,0,0
ETHUSDT,2025-09-28 03:00:00+00:00,0.522042406497,0,0,0,-0.00170633116315,0,0
ETHUSDT,2025-09-28 04:00:00+00:00,0.522357066053,0,0,0,-0.00216476698169,0,0
ETHUSDT,2025-09-28 05:00:00+00:00,0.513412705695,0,0,0,-0.00458514303951,0,0
ETHUSDT,2025-09-28 06:00:00+00:00,0.517603981419,0,0,0,-0.0069843663023,0,0
ETHUSDT,2025-09-28 07:00:00+00:00,0.495734018682,0,0,0,-0.000276510093864,0,0
ETHUSDT,2025-09-28 08:00:00+00:00,0.483108461694,0,0,0,0.00565214566644,0,0
ETHUSDT,2025-09-28 09:00:00+00:00,0.502186993466,0,0,0,0.00645159675768,0,0
ETHUSDT,2025-09-28 10:00:00+00:00,0.519406350862,0,0,0,0.00928340147834,0,0
ETHUSDT,2025-09-28 11:00:00+00:00,0.515820659176,0,0,0,0.0119827972718,0,0
ETHUSDT,2025-09-28 12:00:00+00:00,0.582439079564,1,0,1,0.0161207206437,0.0151207206437,0.0151207206437
ETHUSDT,2025-09-28 13:00:00+00:00,0.5105930134,0,0,0,0.00653840691118,0,0
ETHUSDT,2025-09-28 14:00:00+00:00,0.492193504134,0,0,0,0.00665152659617,0,0
ETHUSDT,2025-09-28 15:00:00+00:00,0.499915081389,0,0,0,0.0070268966529,0,0
ETHUSDT,2025-09-28 16:00:00+00:00,0.473931210922,0,0,0,0.0244974562908,0,0
ETHUSDT,2025-09-28 17:00:00+00:00,0.45982010031,0,0,0,0.0252287617289,0,0
ETHUSDT,2025-09-28 18:00:00+00:00,0.45102802441,0,0,0,0.0210502097847,0,0
ETHUSDT,2025-09-28 19:00:00+00:00,0.461301576187,0,0,0,0.0186535295647,0,0
ETHUSDT,2025-09-28 20:00:00+00:00,0.453440974917,0,0,0,0.0148763023244,0,0
ETHUSDT,2025-09-28 21:00:00+00:00,0.463878523948,0,0,0,0.0177409597649,0,0
ETHUSDT,2025-09-28 22:00:00+00:00,0.43607477441,-1,0,-1,-0.00315321528741,0.00215321528741,0.00215321528741
ETHUSDT,2025-09-28 23:00:00+00:00,0.427494419059,-1,0,-1,-0.00676700079186,0.00576700079186,0.00576700079186
ETHUSDT,2025-09-29 00:00:00+00:00,0.436373447296,-1,0,-1,-0.00722016412548,0.00622016412548,0.00622016412548
ETHUSDT,2025-09-29 01:00:00+00:00,0.430751753319,-1,0,-1,-0.00159181491202,0.000591814912025,0.000591814912025
ETHUSDT,2025-09-29 02:00:00+00:00,0.435479217174,-1,0,-1,0.00258288582769,-0.00358288582769,-0.00358288582769
ETHUSDT,2025-09-29 03:00:00+00:00,0.430481339553,-1,0,-1,0.00319520597797,-0.00419520597797,-0.00419520597797
ETHUSDT,2025-09-29 04:00:00+00:00,0.433553638997,-1,0,-1,-0.000708865184523,-0.000291134815477,-0.000291134815477
ETHUSDT,2025-09-29 05:00:00+00:00,0.44040058195,-1,0,-1,-0.0026542671233,0.0016542671233,0.0016542671233
ETHUSDT,2025-09-29 06:00:00+00:00,0.448426492489,-1,0,-1,0.000122024731973,-0.00112202473197,-0.00112202473197
ETHUSDT,2025-09-29 07:00:00+00:00,0.447153230241,-1,0,-1,0.0148189618451,-0.0158189618451,-0.0158189618451
ETHUSDT,2025-09-29 08:00:00+00:00,0.430930177055,-1,0,-1,0.0161317710987,-0.0171317710987,-0.0171317710987
ETHUSDT,2025-09-29 09:00:00+00:00,0.419540587511,-1,0,-1,0.00721407894132,-0.00821407894132,-0.00821407894132
ETHUSDT,2025-09-29 10:00:00+00:00,0.432701327797,-1,0,-1,0.00637945359227,-0.00737945359227,-0.00737945359227
ETHUSDT,2025-09-29 11:00:00+00:00,0.438633993898,-1,0,-1,0.0127509925156,-0.0137509925156,-0.0137509925156
ETHUSDT,2025-09-29 12:00:00+00:00,0.4322699944,-1,0,-1,0.0156807051193,-0.0166807051193,-0.0166807051193
ETHUSDT,2025-09-29 13:00:00+00:00,0.424362870837,-1,0,-1,0.00460287877807,-0.00560287877807,-0.00560287877807
ETHUSDT,2025-09-29 14:00:00+00:00,0.421015184347,-1,0,-1,0.00890231092437,-0.00990231092437,-0.00990231092437
ETHUSDT,2025-09-29 15:00:00+00:00,0.433268518485,-1,0,-1,0.0142143680369,-0.0152143680369,-0.0152143680369
ETHUSDT,2025-09-29 16:00:00+00:00,0.450892901507,0,0,0,0.0201467677304,0,0
ETHUSDT,2025-09-29 17:00:00+00:00,0.448194408202,-1,0,-1,0.0143278955994,-0.0153278955994,-0.0153278955994
ETHUSDT,2025-09-29 18:00:00+00:00,0.446042504061,-1,0,-1,0.0105086382736,-0.0115086382736,-0.0115086382736
ETHUSDT,2025-09-29 19:00:00+00:00,0.433438687357,-1,0,-1,0.0035622875043,-0.0045622875043,-0.0045622875043
ETHUSDT,2025-09-29 20:00:00+00:00,0.424242476335,-1,0,-1,-0.00647406941168,0.00547406941168,0.00547406941168
ETHUSDT,2025-09-29 21:00:00+00:00,0.424546032133,-1,0,-1,-0.00599431818182,0.00499431818182,0.00499431818182
ETHUSDT,2025-09-29 22:00:00+00:00,0.450165483521,0,0,0,-0.00885694949906,0,0
ETHUSDT,2025-09-29 23:00:00+00:00,0.462171961596,0,0,0,-0.00733558398793,0,0
ETHUSDT,2025-09-30 00:00:00+00:00,0.458386519094,0,0,0,-0.00387538843042,0,0
ETHUSDT,2025-09-30 01:00:00+00:00,0.452291051579,0,0,0,-0.00502231611804,0,0
ETHUSDT,2025-09-30 02:00:00+00:00,0.45306624228,0,0,0,-0.00705213243052,0,0
ETHUSDT,2025-09-30 03:00:00+00:00,0.458849858042,0,0,0,-0.0137900483009,0,0
ETHUSDT,2025-09-30 04:00:00+00:00,0.463346627138,0,0,0,-0.0072887793861,0,0
ETHUSDT,2025-09-30 05:00:00+00:00,0.462924271916,0,0,0,-0.0044835868695,0,0
ETHUSDT,2025-09-30 06:00:00+00:00,0.449173428177,-1,0,-1,-0.00747303525526,0.00647303525526,0.00647303525526
ETHUSDT,2025-09-30 07:00:00+00:00,0.45998749429,0,0,0,-0.006632983671,0,0
ETHUSDT,2025-09-30 08:00:00+00:00,0.475848046351,0,0,0,-0.00475879801973,0,0
ETHUSDT,2025-09-30 09:00:00+00:00,0.499762064384,0,0,0,-0.00504977323113,0,0
ETHUSDT,2025-09-30 10:00:00+00:00,0.479419133288,0,0,0,-0.014186767995,0,0
ETHUSDT,2025-09-30 11:00:00+00:00,0.467538745102,0,0,0,-0.0155231562951,0,0
ETHUSDT,2025-09-30 12:00:00+00:00,0.468548298777,0,0,0,-0.0100735375455,0,0
ETHUSDT,2025-09-30 13:00:00+00:00,0.514495204094,0,0,0,0.00137444967853,0,0
ETHUSDT,2025-09-30 14:00:00+00:00,0.534934176523,0,0,0,0.0111055412023,0,0
ETHUSDT,2025-09-30 15:00:00+00:00,0.538568766984,0,0,0,0.00797840708566,0,0
ETHUSDT,2025-09-30 16:00:00+00:00,0.537792633049,0,0,0,0.0100802369295,0,0
ETHUSDT,2025-09-30 17:00:00+00:00,0.547564914363,0,0,0,0.0108322176783,0,0
ETHUSDT,2025-09-30 18:00:00+00:00,0.539214188322,0,0,0,0.00775410357753,0,0
ETHUSDT,2025-09-30 19:00:00+00:00,0.52292019278,0,0,0,0.00269945434004,0,0
ETHUSDT,2025-09-30 20:00:00+00:00,0.524761017198,0,0,0,-0.0101064032646,0,0
ETHUSDT,2025-09-30 21:00:00+00:00,0.548336149702,0,0,0,-0.00579858117773,0,0
ETHUSDT,2025-09-30 22:00:00+00:00,0.55731150256,1,0,1,-1.20760404113e-05,-0.00101207604041,-0.00101207604041
ETHUSDT,2025-09-30 23:00:00+00:00,0.547437301589,0,0,0,-0.000311207073327,0,0
ETHUSDT,2025-10-01 00:00:00+00:00,0.539666545814,0,0,0,-0.00534898576577,0,0
ETHUSDT,2025-10-01 01:00:00+00:00,0.522583791467,0,0,0,-0.00612035010416,0,0
ETHUSDT,2025-10-01 02:00:00+00:00,0.530698745107,0,0,0,0.0332943250116,0,0
ETHUSDT,2025-10-01 03:00:00+00:00,0.544393829945,0,0,0,0.0441378074242,0,0
ETHUSDT,2025-10-01 04:00:00+00:00,0.531341702507,0,0,0,0.0343543346263,0,0
ETHUSDT,2025-10-01 05:00:00+00:00,0.526653940935,0,0,0,0.037245466787,0,0
ETHUSDT,2025-10-01 06:00:00+00:00,0.539919045657,0,0,0,0.038322839569,0,0
ETHUSDT,2025-10-01 07:00:00+00:00,0.523669473083,0,0,0,0.0360509431232,0,0
ETHUSDT,2025-10-01 08:00:00+00:00,0.46280448091,0,0,0,0.00762485348024,0,0
ETHUSDT,2025-10-01 09:00:00+00:00,0.446242936419,-1,0,-1,0.00379040059013,-0.00479040059013,-0.00479040059013
ETHUSDT,2025-10-01 10:00:00+00:00,0.462078846811,0,0,0,0.00979540561619,0,0
ETHUSDT,2025-10-01 11:00:00+00:00,0.4595582302,0,0,0,-0.00118421664883,0,0
ETHUSDT,2025-10-01 12:00:00+00:00,0.461812098442,0,0,0,0.00559239471663,0,0
ETHUSDT,2025-10-01 13:00:00+00:00,0.456942285207,0,0,0,0.00914263630141,0,0
ETHUSDT,2025-10-01 14:00:00+00:00,0.446386200854,-1,0,-1,0.00246996380624,-0.00346996380624,-0.00346996380624
ETHUSDT,2025-10-01 15:00:00+00:00,0.434166585019,-1,0,-1,-0.0051857654897,0.0041857654897,0.0041857654897
ETHUSDT,2025-10-01 16:00:00+00:00,0.427042336648,-1,0,-1,-0.00268465997775,0.00168465997775,0.00168465997775
ETHUSDT,2025-10-01 17:00:00+00:00,0.439441820794,-1,0,-1,0.0127925909189,-0.0137925909189,-0.0137925909189
ETHUSDT,2025-10-01 18:00:00+00:00,0.439837627854,-1,0,-1,0.00622047883761,-0.00722047883761,-0.00722047883761
ETHUSDT,2025-10-01 19:00:00+00:00,0.445016835288,-1,0,-1,0.0135608704981,-0.0145608704981,-0.0145608704981
ETHUSDT,2025-10-01 20:00:00+00:00,0.456195717134,0,0,0,0.0119087442296,0,0
ETHUSDT,2025-10-01 21:00:00+00:00,0.450428957331,0,0,0,0.0166117278659,0,0
ETHUSDT,2025-10-01 22:00:00+00:00,0.44296973989,-1,0,-1,0.0136866560321,-0.0146866560321,-0.0146866560321
ETHUSDT,2025-10-01 23:00:00+00:00,0.433709580678,-1,0,-1,0.00827731179408,-0.00927731179408,-0.00927731179408
ETHUSDT,2025-10-02 00:00:00+00:00,0.439544371149,-1,0,-1,0.0157664671349,-0.0167664671349,-0.0167664671349
ETHUSDT,2025-10-02 01:00:00+00:00,0.430933869847,-1,0,-1,-0.0039901577626,0.0029901577626,0.0029901577626
ETHUSDT,2025-10-02 02:00:00+00:00,0.426451861029,-1,0,-1,0.000314619549729,-0.00131461954973,-0.00131461954973
ETHUSDT,2025-10-02 03:00:00+00:00,0.420376014845,-1,0,-1,0.0034938189795,-0.0044938189795,-0.0044938189795
ETHUSDT,2025-10-02 04:00:00+00:00,0.425961585416,-1,0,-1,0.00179094645688,-0.00279094645688,-0.00279094645688
ETHUSDT,2025-10-02 05:00:00+00:00,0.42326143972,-1,0,-1,-0.00116103484929,0.000161034849294,0.000161034849294
ETHUSDT,2025-10-02 06:00:00+00:00,0.410010989427,-1,0,-1,0.000572272056319,-0.00157227205632,-0.00157227205632
ETHUSDT,2025-10-02 07:00:00+00:00,0.427199564564,-1,0,-1,0.00952515894309,-0.0105251589431,-0.0105251589431
ETHUSDT,2025-10-02 08:00:00+00:00,0.450816538575,0,0,0,-0.0030107370038,0,0
ETHUSDT,2025-10-02 09:00:00+00:00,0.458901459805,0,0,0,0.0103607121794,0,0
ETHUSDT,2025-10-02 10:00:00+00:00,0.447675480476,-1,0,-1,0.0156581777333,-0.0166581777333,-0.0166581777333
ETHUSDT,2025-10-02 11:00:00+00:00,0.456791240904,0,0,0,0.0199546464547,0,0
ETHUSDT,2025-10-02 12:00:00+00:00,0.434300792229,-1,0,-1,0.0184474877554,-0.0194474877554,-0.0194474877554
ETHUSDT,2025-10-02 13:00:00+00:00,0.434147222059,-1,0,-1,0.0176911618894,-0.0186911618894,-0.0186911618894
ETHUSDT,2025-10-02 14:00:00+00:00,0.476248655841,0,0,0,0.0267555470211,0,0
ETHUSDT,2025-10-02 15:00:00+00:00,0.452053625628,0,0,0,0.00712629223207,0,0
ETHUSDT,2025-10-02 16:00:00+00:00,0.445662841404,-1,0,-1,0.00353610286845,-0.00453610286845,-0.00453610286845
ETHUSDT,2025-10-02 17:00:00+00:00,0.419483653172,-1,0,-1,0.00403912849757,-0.00503912849757,-0.00503912849757
ETHUSDT,2025-10-02 18:00:00+00:00,0.417429154004,-1,0,-1,-0.00420965836918,0.00320965836918,0.00320965836918
ETHUSDT,2025-10-02 19:00:00+00:00,0.425108947795,-1,0,-1,-0.00526958521758,0.00426958521758,0.00426958521758
ETHUSDT,2025-10-02 20:00:00+00:00,0.427359364202,-1,0,-1,0.00417013621406,-0.00517013621406,-0.00517013621406
ETHUSDT,2025-10-02 21:00:00+00:00,0.421982327226,-1,0,-1,0.00713404987122,-0.00813404987122,-0.00813404987122
ETHUSDT,2025-10-02 22:00:00+00:00,0.428529824153,-1,0,-1,0.00735865666994,-0.00835865666994,-0.00835865666994
ETHUSDT,2025-10-02 23:00:00+00:00,0.434467126228,-1,0,-1,-0.00179067200375,0.000790672003746,0.000790672003746
ETHUSDT,2025-10-03 00:00:00+00:00,0.436019236465,-1,0,-1,0.000823559163103,-0.0018235591631,-0.0018235591631
ETHUSDT,2025-10-03 01:00:00+00:00,0.458357985718,0,0,0,-0.00214449274585,0,0
ETHUSDT,2025-10-03 02:00:00+00:00,0.436209215479,-1,0,-1,-0.00974681776156,0.00874681776156,0.00874681776156
ETHUSDT,2025-10-03 03:00:00+00:00,0.435810474546,-1,0,-1,-0.00607253715624,0.00507253715624,0.00507253715624
ETHUSDT,2025-10-03 04:00:00+00:00,0.435365815588,-1,0,-1,-0.00164999621968,0.000649996219685,0.000649996219685
ETHUSDT,2025-10-03 05:00:00+00:00,0.45405856864,0,0,0,0.000475837294921,0,0
ETHUSDT,2025-10-03 06:00:00+00:00,0.46632906888,0,0,0,0.0023076458658,0,0
ETHUSDT,2025-10-03 07:00:00+00:00,0.45489436952,0,0,0,0.00193620821409,0,0
ETHUSDT,2025-10-03 08:00:00+00:00,0.459238507139,0,0,0,0.00371902029228,0,0
ETHUSDT,2025-10-03 09:00:00+00:00,0.457589701778,0,0,0,0.0137461269857,0,0
ETHUSDT,2025-10-03 10:00:00+00:00,0.441853597666,-1,0,-1,0.0079874197026,-0.0089874197026,-0.0089874197026
ETHUSDT,2025-10-03 11:00:00+00:00,0.447963169411,-1,0,-1,-0.00151614956067,0.000516149560674,0.000516149560674
ETHUSDT,2025-10-03 12:00:00+00:00,0.459727345099,0,0,0,0.00672852327208,0,0
ETHUSDT,2025-10-03 13:00:00+00:00,0.472825406322,0,0,0,0.0108499945202,0,0
ETHUSDT,2025-10-03 14:00:00+00:00,0.434660997463,-1,0,-1,0.0116220967066,-0.0126220967066,-0.0126220967066
ETHUSDT,2025-10-03 15:00:00+00:00,0.436966583431,-1,0,-1,-0.00256905011302,0.00156905011302,0.00156905011302
ETHUSDT,2025-10-03 16:00:00+00:00,0.451182993121,0,0,0,0.000658502415245,0,0
ETHUSDT,2025-10-03 17:00:00+00:00,0.499948040319,0,0,0,0.00921581694494,0,0
